,babynysiis,perc_female,perc_male,gender
14060,HAF,50.0,50.0,N
14061,GANAFY,100.0,0.0,F
14062,ILAR,75.0,25.0,F
14063,LAVALAC,0.0,100.0,M
14064,ALAXSANDR,88.89,11.11,F
14065,ELRY,28.57,71.43,M
14066,MCGAVAR,0.0,100.0,M
14067,SACANDAR,0.0,100.0,M
14068,CHRASTL,100.0,0.0,F
14069,HANAGRAC,100.0,0.0,F
14070,JNARAN,0.0,100.0,M
14071,LACABAL,100.0,0.0,F
14072,RANBRAND,0.0,100.0,M
14073,CADRAC,27.78,72.22,M
14074,ANATR,100.0,0.0,F
14075,YALABATH,100.0,0.0,F
14076,AVANAN,0.0,100.0,M
14077,AHT,0.0,100.0,M
14078,LACSAN,50.0,50.0,N
14079,DYAR,40.0,60.0,M
14080,ZASAL,100.0,0.0,F
14081,PAJNAN,0.0,100.0,M
14082,AVANDR,0.0,100.0,M
14083,CAGAT,92.86,7.1400000000000015,F
14084,BARGAV,33.33,66.67,M
14085,GLAVAR,50.0,50.0,N
14086,ALTAD,100.0,0.0,F
14087,MANAR,48.28,51.72,M
14088,MATS,72.73,27.27,F
14089,ESTALY,100.0,0.0,F
14090,ESNAD,0.0,100.0,M
14091,PATLAN,100.0,0.0,F
14092,LASAFARNAND,100.0,0.0,F
14093,ULAS,28.57,71.43,M
14094,ARYN,100.0,0.0,F
14095,AFS,100.0,0.0,F
14096,IF,100.0,0.0,F
14097,HAPATAN,0.0,100.0,M
14098,ERNASTAR,0.0,100.0,M
14099,TAP,50.0,50.0,N
14100,MARGAT,84.38,15.620000000000005,F
14101,STANDLY,0.0,100.0,M
14102,HAFLAN,0.0,100.0,M
14103,JATAV,28.57,71.43,M
14104,GARVAC,0.0,100.0,M
14105,ABDACAN,0.0,100.0,M
14106,CADNY,69.23,30.77,F
14107,SAGAS,100.0,0.0,F
14108,NATAS,90.91,9.090000000000003,F
14109,HANTAR,33.33,66.67,M
14110,LABARN,0.0,100.0,M
14111,DANG,25.0,75.0,M
14112,TAGAL,73.33,26.67,F
14113,SANAGN,100.0,0.0,F
14114,BRASADY,100.0,0.0,F
14115,FYSTAR,0.0,100.0,M
14116,SNARN,100.0,0.0,F
14117,GRACALASABATH,100.0,0.0,F
14118,CADNAL,0.0,100.0,M
14119,ZAGAR,0.0,100.0,M
14120,DANGC,0.0,100.0,M
14121,ANTAG,100.0,0.0,F
14122,RYF,0.0,100.0,M
14123,GASPAR,0.0,100.0,M
14124,BATLAR,0.0,100.0,M
14125,CARLSTAN,0.0,100.0,M
14126,DACADAR,0.0,100.0,M
14127,DANCY,100.0,0.0,F
14128,ABDAL,0.0,100.0,M
14129,ELCANAN,0.0,100.0,M
14130,LACHAN,100.0,0.0,F
14131,YASAGY,100.0,0.0,F
14132,QYNH,100.0,0.0,F
14133,MANSARATH,100.0,0.0,F
14134,CATAB,0.0,100.0,M
14135,RYAL,68.75,31.25,F
14136,CARLATL,100.0,0.0,F
14137,ASALAN,100.0,0.0,F
14138,CHRASN,80.0,20.0,F
14139,CADALY,0.0,100.0,M
14140,NATSAN,100.0,0.0,F
14141,MASAG,50.0,50.0,N
14142,JARAY,50.0,50.0,N
14143,BRANSAN,15.38,84.62,M
14144,LASARN,100.0,0.0,F
14145,OANY,100.0,0.0,F
14146,SARS,80.0,20.0,F
14147,NAP,100.0,0.0,F
14148,RADHWAN,0.0,100.0,M
14149,APAC,50.0,50.0,N
14150,BARFAD,0.0,100.0,M
14151,CRASNAN,0.0,100.0,M
14152,ATAS,83.33,16.67,F
14153,JASAN,36.05,63.95,M
14154,OANDANAL,50.0,50.0,N
14155,ADALAND,100.0,0.0,F
14156,LATS,100.0,0.0,F
14157,MARADALARD,100.0,0.0,F
14158,RAVARLY,100.0,0.0,F
14159,GALAS,100.0,0.0,F
14160,SYDY,100.0,0.0,F
14161,GARGAT,100.0,0.0,F
14162,FADALAN,100.0,0.0,F
14163,SARCY,50.0,50.0,N
14164,HALSTAD,0.0,100.0,M
14165,HALASTAR,50.0,50.0,N
14166,DALDR,100.0,0.0,F
14167,NACADR,100.0,0.0,F
14168,CYTH,0.0,100.0,M
14169,ENALAS,100.0,0.0,F
14170,GLARACALY,100.0,0.0,F
14171,EPAGNAN,0.0,100.0,M
14172,NG,42.86,57.14,M
14173,MARJARY,83.33,16.67,F
14174,JANTAV,25.0,75.0,M
14175,FLARAN,70.83,29.17,F
14176,QANAG,100.0,0.0,F
14177,MANSANT,0.0,100.0,M
14178,PARSTAN,0.0,100.0,M
14179,ATLAGH,100.0,0.0,F
14180,ARB,20.0,80.0,M
14181,SAV,63.33,36.67,F
14182,RAGNAR,0.0,100.0,M
14183,PANPAS,50.0,50.0,N
14184,RADNAL,0.0,100.0,M
14185,EASLY,60.0,40.0,F
14186,CALTLAN,100.0,0.0,F
14187,JASNANANARY,100.0,0.0,F
14188,PASLYJ,100.0,0.0,F
14189,YALAT,100.0,0.0,F
14190,ELR,0.0,100.0,M
14191,CHRASTAFARNACH,0.0,100.0,M
14192,HRADY,0.0,100.0,M
14193,ZACAF,0.0,100.0,M
14194,ORVAD,0.0,100.0,M
14195,OLADANALAL,50.0,50.0,N
14196,SNAT,75.0,25.0,F
14197,DAGHN,100.0,0.0,F
14198,JADN,0.0,100.0,M
14199,JALAY,100.0,0.0,F
14200,ASJ,100.0,0.0,F
14201,JARNANAN,0.0,100.0,M
14202,DAFANDRAC,0.0,100.0,M
14203,GANAR,30.77,69.23,M
14204,DAPRAST,0.0,100.0,M
14205,OAN,55.56,44.44,F
14206,NARNAD,0.0,100.0,M
14207,PACY,75.0,25.0,F
14208,AJAN,65.52,34.480000000000004,F
14209,FABL,50.0,50.0,N
14210,GLADSTAN,0.0,100.0,M
14211,YASGAR,0.0,100.0,M
14212,ARGAD,100.0,0.0,F
14213,RYBARN,0.0,100.0,M
14214,UNAGAC,100.0,0.0,F
14215,ODY,40.0,60.0,M
14216,GWANAFAF,100.0,0.0,F
14217,JASANAD,100.0,0.0,F
14218,QYNANH,100.0,0.0,F
14219,DAPAL,50.0,50.0,N
14220,ADVAT,60.0,40.0,F
14221,JASTN,0.0,100.0,M
14222,RATAC,50.0,50.0,N
14223,ACSAL,0.0,100.0,M
14224,LASJAVAR,0.0,100.0,M
14225,GANARY,100.0,0.0,F
14226,CACALAN,100.0,0.0,F
14227,NYAB,50.0,50.0,N
14228,ANARLY,100.0,0.0,F
14229,SALDRAC,0.0,100.0,M
14230,GRYD,100.0,0.0,F
14231,RADWAN,20.0,80.0,M
14232,TASALY,100.0,0.0,F
14233,DARAC,39.19,60.81,M
14234,DANTY,7.14,92.86,M
14235,SALANASAN,100.0,0.0,F
14236,GYATR,100.0,0.0,F
14237,ELBRAG,0.0,100.0,M
14238,ARSAT,100.0,0.0,F
14239,SACYN,100.0,0.0,F
14240,SANAT,90.24,9.760000000000003,F
14241,SPARY,0.0,100.0,M
14242,NASRAL,0.0,100.0,M
14243,DABANHY,100.0,0.0,F
14244,DAVAS,75.0,25.0,F
14245,BARANGAR,0.0,100.0,M
14246,ARCANAD,0.0,100.0,M
14247,TSYAS,0.0,100.0,M
14248,JANARACL,100.0,0.0,F
14249,JASALAJANDR,0.0,100.0,M
14250,JANVANCAD,0.0,100.0,M
14251,YARATSAL,100.0,0.0,F
14252,SRANAJ,100.0,0.0,F
14253,DYNAN,0.0,100.0,M
14254,RANBART,0.0,100.0,M
14255,BARANAN,0.0,100.0,M
14256,MALACAD,100.0,0.0,F
14257,LAPRAS,100.0,0.0,F
14258,CADADJ,100.0,0.0,F
14259,JYANS,0.0,100.0,M
14260,ATHAN,100.0,0.0,F
14261,ZAVAN,9.52,90.48,M
14262,TACSAN,0.0,100.0,M
14263,ARLAT,93.33,6.670000000000003,F
14264,MARASL,0.0,100.0,M
14265,TACANS,0.0,100.0,M
14266,FLYDAL,100.0,0.0,F
14267,RANAN,43.56,56.44,M
14268,BLANCH,50.0,50.0,N
14269,NADALAN,100.0,0.0,F
14270,MATAW,25.0,75.0,M
14271,GALBART,60.0,40.0,F
14272,DARS,80.0,20.0,F
14273,MARHT,100.0,0.0,F
14274,SPARGAN,0.0,100.0,M
14275,BLANCAD,0.0,100.0,M
14276,MNACAL,0.0,100.0,M
14277,DYALAN,100.0,0.0,F
14278,OGAC,100.0,0.0,F
14279,TATCAR,50.0,50.0,N
14280,ELASANDR,60.0,40.0,F
14281,RASAG,0.0,100.0,M
14282,ELNADAN,50.0,50.0,N
14283,CAFALAN,100.0,0.0,F
14284,CLABAR,0.0,100.0,M
14285,JAGARY,0.0,100.0,M
14286,LABAN,16.67,83.33,M
14287,HALNY,100.0,0.0,F
14288,NAXTAN,0.0,100.0,M
14289,NANB,100.0,0.0,F
14290,WANAS,100.0,0.0,F
14291,JANFAR,100.0,0.0,F
14292,MAFAT,50.0,50.0,N
14293,CATCAR,0.0,100.0,M
14294,FANTASY,100.0,0.0,F
14295,VALC,100.0,0.0,F
14296,ITYATS,100.0,0.0,F
14297,FRANCSAC,0.0,100.0,M
14298,RYLAD,0.0,100.0,M
14299,GARGAN,96.97,3.030000000000001,F
14300,ELAL,66.67,33.33,F
14301,ANANAD,100.0,0.0,F
14302,TACAL,87.5,12.5,F
14303,DHRAT,100.0,0.0,F
14304,ALADAN,0.0,100.0,M
14305,HANRACH,0.0,100.0,M
14306,JAPATAR,50.0,50.0,N
14307,EBALAN,100.0,0.0,F
14308,MANVAR,50.0,50.0,N
14309,NYLAD,0.0,100.0,M
14310,DANYAL,0.0,100.0,M
14311,PARDAP,0.0,100.0,M
14312,ETARNATY,100.0,0.0,F
14313,TYSAN,16.67,83.33,M
14314,LACALY,100.0,0.0,F
14315,FLYDAN,100.0,0.0,F
14316,QANT,26.32,73.68,M
14317,MYANAL,100.0,0.0,F
14318,CABAC,0.0,100.0,M
14319,GANASAN,0.0,100.0,M
14320,CLARANARY,100.0,0.0,F
14321,HAYANG,0.0,100.0,M
14322,DAVADJARAN,0.0,100.0,M
14323,OBAS,0.0,100.0,M
14324,TAFY,83.33,16.67,F
14325,ARSANAL,0.0,100.0,M
14326,ALYD,100.0,0.0,F
14327,DCADAN,0.0,100.0,M
14328,USVALD,0.0,100.0,M
14329,GLAD,72.73,27.27,F
14330,CSAL,100.0,0.0,F
14331,IXARAL,100.0,0.0,F
14332,JALYS,100.0,0.0,F
14333,BASAN,50.0,50.0,N
14334,ARAR,88.89,11.11,F
14335,ALVALD,100.0,0.0,F
14336,DABRAC,100.0,0.0,F
14337,DRAFAN,0.0,100.0,M
14338,ASTRAD,100.0,0.0,F
14339,GARTY,100.0,0.0,F
14340,LAFANT,0.0,100.0,M
14341,ABRAX,50.0,50.0,N
14342,PATSY,75.0,25.0,F
14343,EADAC,100.0,0.0,F
14344,TJ,50.0,50.0,N
14345,BYNAD,0.0,100.0,M
14346,RABALY,100.0,0.0,F
14347,SANANTAN,66.67,33.33,F
14348,SARATS,100.0,0.0,F
14349,SALNARY,100.0,0.0,F
14350,EAS,50.0,50.0,N
14351,SANGAN,0.0,100.0,M
14352,ALFY,28.57,71.43,M
14353,DNAL,66.67,33.33,F
14354,LAP,25.0,75.0,M
14355,ANATHY,0.0,100.0,M
14356,JDAN,0.0,100.0,M
14357,LAGAL,90.0,10.0,F
14358,HYWAD,0.0,100.0,M
14359,ESPANAL,100.0,0.0,F
14360,TRAB,100.0,0.0,F
14361,LANANDR,0.0,100.0,M
14362,PASLYRAS,100.0,0.0,F
14363,BARAND,100.0,0.0,F
14364,TANAR,62.5,37.5,F
14365,AJYL,100.0,0.0,F
14366,HATSAN,50.0,50.0,N
14367,VAFARLY,100.0,0.0,F
14368,LACYS,100.0,0.0,F
14369,VALARAN,71.43,28.569999999999997,F
14370,LASANY,100.0,0.0,F
14371,SANDRALY,100.0,0.0,F
14372,ESL,50.0,50.0,N
14373,ENRAN,25.0,75.0,M
14374,OPTAN,0.0,100.0,M
14375,INGABARG,100.0,0.0,F
14376,ESAD,0.0,100.0,M
14377,OSTAN,0.0,100.0,M
14378,EWAND,100.0,0.0,F
14379,CARLANTANY,0.0,100.0,M
14380,GRYLY,100.0,0.0,F
14381,INDALAC,0.0,100.0,M
14382,CANDLY,66.67,33.33,F
14383,ERY,42.86,57.14,M
14384,JAGAYVAN,0.0,100.0,M
14385,LARS,100.0,0.0,F
14386,DACLAN,33.33,66.67,M
14387,ARTANY,0.0,100.0,M
14388,VACTARAJ,100.0,0.0,F
14389,RADARAG,0.0,100.0,M
14390,ESWAR,0.0,100.0,M
14391,ESACAL,9.09,90.91,M
14392,GARG,45.83,54.17,M
14393,ARNALF,0.0,100.0,M
14394,APR,100.0,0.0,F
14395,SWARAJ,0.0,100.0,M
14396,AYDAN,16.67,83.33,M
14397,ZAR,66.1,33.90000000000001,F
14398,MARAFRANC,100.0,0.0,F
14399,CALBY,50.0,50.0,N
14400,PAY,0.0,100.0,M
14401,EGAL,50.0,50.0,N
14402,ABRAND,100.0,0.0,F
14403,ANART,0.0,100.0,M
14404,EANAG,66.67,33.33,F
14405,EACAL,0.0,100.0,M
14406,LANSTAN,0.0,100.0,M
14407,JASTANY,100.0,0.0,F
14408,SALANG,100.0,0.0,F
14409,SNAY,100.0,0.0,F
14410,MATAJ,20.0,80.0,M
14411,ONADACAC,0.0,100.0,M
14412,ISACACW,0.0,100.0,M
14413,CYALY,100.0,0.0,F
14414,RACHY,66.67,33.33,F
14415,JANALVAN,0.0,100.0,M
14416,DANTAS,100.0,0.0,F
14417,ELAR,87.5,12.5,F
14418,BARDAT,50.0,50.0,N
14419,CARAD,50.0,50.0,N
14420,TANANARY,100.0,0.0,F
14421,PADRANRAG,0.0,100.0,M
14422,EVALAND,100.0,0.0,F
14423,PRACAS,66.67,33.33,F
14424,BATARFLY,100.0,0.0,F
14425,PRANCANACAL,0.0,100.0,M
14426,GART,85.71,14.290000000000004,F
14427,WAT,23.81,76.19,M
14428,CALAF,12.5,87.5,M
14429,DYLAGH,100.0,0.0,F
14430,ZACR,33.33,66.67,M
14431,RATAS,87.5,12.5,F
14432,ARNAND,71.43,28.569999999999997,F
14433,MARAL,75.0,25.0,F
14434,ENALALASABATH,100.0,0.0,F
14435,CRAX,0.0,100.0,M
14436,SNAPAR,0.0,100.0,M
14437,PANALAPY,100.0,0.0,F
14438,ZANAB,100.0,0.0,F
14439,ORLANT,100.0,0.0,F
14440,ETALWAN,100.0,0.0,F
14441,LAFRAD,100.0,0.0,F
14442,EG,0.0,100.0,M
14443,RABANAG,100.0,0.0,F
14444,WASTAR,50.0,50.0,N
14445,NAVD,100.0,0.0,F
14446,NARAJ,33.33,66.67,M
14447,DASTAR,50.0,50.0,N
14448,MARDC,0.0,100.0,M
14449,NABART,0.0,100.0,M
14450,MARTH,100.0,0.0,F
14451,MACS,50.0,50.0,N
14452,ZADAL,0.0,100.0,M
14453,JASANTANY,0.0,100.0,M
14454,BRAGAT,90.91,9.090000000000003,F
14455,ARBAR,33.33,66.67,M
14456,CWNAN,0.0,100.0,M
14457,ALAXASNARY,100.0,0.0,F
14458,VARNAR,25.0,75.0,M
14459,JANSCAT,0.0,100.0,M
14460,ORBAN,0.0,100.0,M
14461,L,56.38,43.62,F
14462,VACTAR,73.91,26.090000000000003,F
14463,CYLAD,33.33,66.67,M
14464,SATLALY,100.0,0.0,F
14465,MANW,0.0,100.0,M
14466,ELACAT,100.0,0.0,F
14467,MARCANG,0.0,100.0,M
14468,MANDAR,0.0,100.0,M
14469,XAND,0.0,100.0,M
14470,ELASTAN,66.67,33.33,F
14471,ARCADY,0.0,100.0,M
14472,NCAL,33.33,66.67,M
14473,FLARASAT,100.0,0.0,F
14474,ARALY,100.0,0.0,F
14475,ADNR,50.0,50.0,N
14476,DARCAL,66.67,33.33,F
14477,CLATAL,100.0,0.0,F
14478,JARVANT,0.0,100.0,M
14479,OLARATAN,0.0,100.0,M
14480,JASBAL,50.0,50.0,N
14481,JAF,37.5,62.5,M
14482,NJAR,100.0,0.0,F
14483,BARCAL,0.0,100.0,M
14484,NATYS,100.0,0.0,F
14485,TRYVAR,0.0,100.0,M
14486,YASDAP,0.0,100.0,M
14487,FALAS,100.0,0.0,F
14488,ZAYGRAC,100.0,0.0,F
14489,TASAB,100.0,0.0,F
14490,ASARAY,100.0,0.0,F
14491,VANAN,100.0,0.0,F
14492,JANASAN,44.0,56.0,M
14493,NACARAN,100.0,0.0,F
14494,GRACALAD,100.0,0.0,F
14495,JASNANY,0.0,100.0,M
14496,CYLANARY,100.0,0.0,F
14497,JASAPABL,0.0,100.0,M
14498,RYD,33.33,66.67,M
14499,LACAND,93.75,6.25,F
14500,WALTY,0.0,100.0,M
14501,LARNAN,0.0,100.0,M
14502,CALARAD,0.0,100.0,M
14503,DJANAB,100.0,0.0,F
14504,INFAD,50.0,50.0,N
14505,CYSN,0.0,100.0,M
14506,NACYS,100.0,0.0,F
14507,MABARAC,0.0,100.0,M
14508,TSAG,50.0,50.0,N
14509,CANDALAR,50.0,50.0,N
14510,ALSAN,72.73,27.27,F
14511,CARLASJASAF,0.0,100.0,M
14512,GANTAN,100.0,0.0,F
14513,PRAVAR,0.0,100.0,M
14514,ARAGN,100.0,0.0,F
14515,PANSACAL,100.0,0.0,F
14516,ORAFAL,100.0,0.0,F
14517,LAY,66.67,33.33,F
14518,DANASTAN,0.0,100.0,M
14519,JAJAN,33.33,66.67,M
14520,MATHW,0.0,100.0,M
14521,BAVAN,66.67,33.33,F
14522,SANDAV,100.0,0.0,F
14523,SAGHNASY,50.0,50.0,N
14524,FALAC,80.56,19.44,F
14525,TASAR,72.41,27.590000000000003,F
14526,ANACHRASTAN,100.0,0.0,F
14527,HARNANPRAT,50.0,50.0,N
14528,NAFANARY,100.0,0.0,F
14529,CANDARAN,0.0,100.0,M
14530,BANGY,0.0,100.0,M
14531,SRACARAN,0.0,100.0,M
14532,MACASL,0.0,100.0,M
14533,JARNACAL,0.0,100.0,M
14534,ARPAN,66.67,33.33,F
14535,WACTAR,50.0,50.0,N
14536,UTAP,100.0,0.0,F
14537,HALYNARY,100.0,0.0,F
14538,WANDAN,25.0,75.0,M
14539,MCADAN,0.0,100.0,M
14540,EASAN,0.0,100.0,M
14541,DLYN,100.0,0.0,F
14542,DLAL,100.0,0.0,F
14543,OBR,0.0,100.0,M
14544,ILD,100.0,0.0,F
14545,ITSAL,75.0,25.0,F
14546,DATRAN,20.0,80.0,M
14547,GARSANRAN,50.0,50.0,N
14548,RAVAL,100.0,0.0,F
14549,YANALAC,100.0,0.0,F
14550,LACANSY,100.0,0.0,F
14551,MALACAT,100.0,0.0,F
14552,ALWYN,100.0,0.0,F
14553,CAH,0.0,100.0,M
14554,JANAVAN,0.0,100.0,M
14555,JACAN,26.42,73.58,M
14556,LAJASAC,100.0,0.0,F
14557,LASANRAG,0.0,100.0,M
14558,LASDARY,100.0,0.0,F
14559,CLABAN,0.0,100.0,M
14560,SJAN,33.33,66.67,M
14561,BRAND,78.12,21.879999999999995,F
14562,ANABATH,100.0,0.0,F
14563,CHRASTAPAR,0.0,100.0,M
14564,DAFARAX,25.0,75.0,M
14565,NANCAN,100.0,0.0,F
14566,BARANGTAN,0.0,100.0,M
14567,MARCASANTANY,0.0,100.0,M
14568,ABAN,44.44,55.56,M
14569,SRAV,75.0,25.0,F
14570,NWANAC,100.0,0.0,F
14571,MANASR,100.0,0.0,F
14572,FRAJ,100.0,0.0,F
14573,OSCARJR,0.0,100.0,M
14574,DAPAS,0.0,100.0,M
14575,IANY,100.0,0.0,F
14576,ARANSAS,100.0,0.0,F
14577,CLANSAN,0.0,100.0,M
14578,SACAD,80.0,20.0,F
14579,WATAL,0.0,100.0,M
14580,WALAS,100.0,0.0,F
14581,ZACATH,0.0,100.0,M
14582,BLACLAGH,100.0,0.0,F
14583,IASAN,0.0,100.0,M
14584,ARANACAL,0.0,100.0,M
14585,INABAL,100.0,0.0,F
14586,TAVANT,0.0,100.0,M
14587,AVAS,28.57,71.43,M
14588,ALFAN,20.0,80.0,M
14589,MADAN,75.0,25.0,F
14590,DALWYN,0.0,100.0,M
14591,CAFANTY,0.0,100.0,M
14592,MAGAL,63.64,36.36,F
14593,CLADY,66.67,33.33,F
14594,AHCANG,0.0,100.0,M
14595,EDAVAGAN,100.0,0.0,F
14596,ELCAN,0.0,100.0,M
14597,EGARD,0.0,100.0,M
14598,CARAT,93.55,6.450000000000002,F
14599,EDABART,0.0,100.0,M
14600,BATALY,100.0,0.0,F
14601,IDAL,88.89,11.11,F
14602,NALN,100.0,0.0,F
14603,OSNAD,0.0,100.0,M
14604,BARBARALY,100.0,0.0,F
14605,LASANTAN,0.0,100.0,M
14606,CWYAR,100.0,0.0,F
14607,SAVANS,33.33,66.67,M
14608,ANANARY,100.0,0.0,F
14609,ADATY,0.0,100.0,M
14610,QADAJ,100.0,0.0,F
14611,ABRAN,68.75,31.25,F
14612,FLAN,60.0,40.0,F
14613,HYSLY,100.0,0.0,F
14614,CALAC,56.41,43.59,F
14615,UHL,0.0,100.0,M
14616,AVANGAL,100.0,0.0,F
14617,ZALN,80.0,20.0,F
14618,STARC,50.0,50.0,N
14619,SASR,100.0,0.0,F
14620,ANAT,84.09,15.909999999999995,F
14621,CLADAL,57.14,42.86,F
14622,BADRY,0.0,100.0,M
14623,INGAR,100.0,0.0,F
14624,DN,100.0,0.0,F
14625,STY,0.0,100.0,M
14626,TRAXTAN,0.0,100.0,M
14627,SAGRAN,100.0,0.0,F
14628,MAJAN,100.0,0.0,F
14629,MARAJAD,100.0,0.0,F
14630,MCABY,0.0,100.0,M
14631,TRACALY,100.0,0.0,F
14632,JANDAVAD,0.0,100.0,M
14633,GANASY,100.0,0.0,F
14634,LASARAC,0.0,100.0,M
14635,NDR,50.0,50.0,N
14636,ERLY,100.0,0.0,F
14637,AVANACAL,100.0,0.0,F
14638,SANSC,0.0,100.0,M
14639,CACWANAC,0.0,100.0,M
14640,CALANAR,100.0,0.0,F
14641,OR,46.15,53.85,M
14642,PRACAL,100.0,0.0,F
14643,BRADSAN,0.0,100.0,M
14644,JANRAN,0.0,100.0,M
14645,VARNALD,100.0,0.0,F
14646,RACHAL,100.0,0.0,F
14647,RATLAG,0.0,100.0,M
14648,SADAR,70.59,29.41,F
14649,BABAJAD,0.0,100.0,M
14650,HALAP,0.0,100.0,M
14651,FASAN,0.0,100.0,M
14652,LATASC,100.0,0.0,F
14653,SANG,53.57,46.43,F
14654,ARSAN,20.0,80.0,M
14655,MARTRAN,100.0,0.0,F
14656,FANCAN,100.0,0.0,F
14657,CHRASALD,100.0,0.0,F
14658,PADAN,62.5,37.5,F
14659,AXSAL,0.0,100.0,M
14660,PANAL,90.0,10.0,F
14661,YALASC,100.0,0.0,F
14662,HATH,33.33,66.67,M
14663,JWAN,33.33,66.67,M
14664,PADN,100.0,0.0,F
14665,YACAS,100.0,0.0,F
14666,CABANTACACW,0.0,100.0,M
14667,S,50.0,50.0,N
14668,EVAL,80.0,20.0,F
14669,ELCAD,0.0,100.0,M
14670,DACANDR,100.0,0.0,F
14671,ZAFAR,57.14,42.86,F
14672,RANCHRASTAFAR,0.0,100.0,M
14673,DASTANJAN,0.0,100.0,M
14674,RAJAN,57.14,42.86,F
14675,DAJANAR,100.0,0.0,F
14676,MCANTAR,0.0,100.0,M
14677,ARASLADY,100.0,0.0,F
14678,GYTAN,0.0,100.0,M
14679,MARCASJAN,0.0,100.0,M
14680,QAL,57.14,42.86,F
14681,ORACL,100.0,0.0,F
14682,DASY,82.0,18.0,F
14683,HANANS,0.0,100.0,M
14684,RAGANAG,100.0,0.0,F
14685,MAS,62.0,38.0,F
14686,INTASAR,100.0,0.0,F
14687,JALAGH,100.0,0.0,F
14688,JASACR,0.0,100.0,M
14689,JABALY,50.0,50.0,N
14690,ETN,100.0,0.0,F
14691,ARVAT,100.0,0.0,F
14692,BLANDAL,50.0,50.0,N
14693,FALAPNACAL,0.0,100.0,M
14694,CANBAR,63.64,36.36,F
14695,GRANBARY,0.0,100.0,M
14696,DARF,50.0,50.0,N
14697,DAVAND,100.0,0.0,F
14698,HRACH,0.0,100.0,M
14699,NASANAN,100.0,0.0,F
14700,AVASC,100.0,0.0,F
14701,WHTANY,100.0,0.0,F
14702,CALANB,50.0,50.0,N
14703,JANAVAV,100.0,0.0,F
14704,ONYR,100.0,0.0,F
14705,RASADAT,100.0,0.0,F
14706,OLAVAJ,100.0,0.0,F
14707,ANDAC,100.0,0.0,F
14708,TJAN,50.0,50.0,N
14709,SAFAND,100.0,0.0,F
14710,FATH,66.67,33.33,F
14711,WANTHRAP,0.0,100.0,M
14712,ST,0.0,100.0,M
14713,OLAG,0.0,100.0,M
14714,JANAFARNARY,100.0,0.0,F
14715,GLARABAL,100.0,0.0,F
14716,CN,100.0,0.0,F
14717,LARACAL,100.0,0.0,F
14718,PALAN,82.86,17.14,F
14719,LAFANC,0.0,100.0,M
14720,JYAR,0.0,100.0,M
14721,YANAC,68.75,31.25,F
14722,ITS,66.67,33.33,F
14723,ANAG,77.78,22.22,F
14724,PRANJAL,50.0,50.0,N
14725,CANY,80.89,19.11,F
14726,EXAGAL,0.0,100.0,M
14727,MARGALAT,100.0,0.0,F
14728,YASL,100.0,0.0,F
14729,GYNAR,50.0,50.0,N
14730,CHRASY,100.0,0.0,F
14731,ANADR,100.0,0.0,F
14732,DANLY,0.0,100.0,M
14733,LACALAD,50.0,50.0,N
14734,ZAGH,100.0,0.0,F
14735,VALGAN,50.0,50.0,N
14736,YAGAB,0.0,100.0,M
14737,MARGAC,0.0,100.0,M
14738,INDSY,100.0,0.0,F
14739,DYC,75.0,25.0,F
14740,ANWAT,100.0,0.0,F
14741,RAVANAL,100.0,0.0,F
14742,YATAR,0.0,100.0,M
14743,LAFART,66.67,33.33,F
14744,ADRAN,71.09,28.91,F
14745,BALCY,100.0,0.0,F
14746,MASALAN,50.0,50.0,N
14747,SNAJDAR,0.0,100.0,M
14748,HANTAN,0.0,100.0,M
14749,ALADRAN,100.0,0.0,F
14750,CRACANC,0.0,100.0,M
14751,ABRYAL,100.0,0.0,F
14752,NCAS,50.0,50.0,N
14753,CANTLAR,0.0,100.0,M
14754,ARNANT,44.44,55.56,M
14755,MALAG,36.36,63.64,M
14756,RANFAD,0.0,100.0,M
14757,LASTARS,0.0,100.0,M
14758,ARGANY,0.0,100.0,M
14759,HAXAN,0.0,100.0,M
14760,CARTACY,0.0,100.0,M
14761,SLAVC,0.0,100.0,M
14762,MAGRAC,100.0,0.0,F
14763,MASAS,0.0,100.0,M
14764,WALAGH,100.0,0.0,F
14765,SARL,76.19,23.81,F
14766,JALYL,66.67,33.33,F
14767,ARTAC,66.67,33.33,F
14768,ADRAS,100.0,0.0,F
14769,ALDYSAN,0.0,100.0,M
14770,SAFAGHN,0.0,100.0,M
14771,MARANG,100.0,0.0,F
14772,JABRY,83.33,16.67,F
14773,LAVARAL,100.0,0.0,F
14774,LAVANY,100.0,0.0,F
14775,LANANG,0.0,100.0,M
14776,ARAVAL,100.0,0.0,F
14777,PRARY,100.0,0.0,F
14778,ERNST,0.0,100.0,M
14779,GYN,100.0,0.0,F
14780,CADAN,25.2,74.8,M
14781,TAFAGHN,0.0,100.0,M
14782,ATANARAS,100.0,0.0,F
14783,FRANCY,64.71,35.290000000000006,F
14784,CLYBAN,0.0,100.0,M
14785,NAJY,62.5,37.5,F
14786,NAJAR,57.14,42.86,F
14787,TWANAG,100.0,0.0,F
14788,ORLANDAR,0.0,100.0,M
14789,FASY,100.0,0.0,F
14790,CARANATY,100.0,0.0,F
14791,JACAB,13.51,86.49,M
14792,AVRAN,20.0,80.0,M
14793,LASANT,100.0,0.0,F
14794,LADR,66.67,33.33,F
14795,MABANTY,100.0,0.0,F
14796,YAFARSAN,0.0,100.0,M
